territory,year,diagnosis,outcome,cases,percent_of_outcome
RN,2014,O061,hemorrhage,3,1.9736842105263157
RN,2014,O441,hemorrhage,11,7.2368421052631575
RN,2014,O458,hemorrhage,16,10.526315789473685
RN,2014,O459,hemorrhage,97,63.81578947368421
RN,2014,O469,hemorrhage,5,3.289473684210526
RN,2014,O670,hemorrhage,1,0.6578947368421053
RN,2014,O694,hemorrhage,1,0.6578947368421053
RN,2014,O720,hemorrhage,3,1.9736842105263157
RN,2014,O721,hemorrhage,4,2.6315789473684212
RN,2014,O722,hemorrhage,4,2.6315789473684212
RN,2014,O11,hypertension,8,0.4481792717086835
RN,2014,O140,hypertension,35,1.9607843137254901
RN,2014,O141,hypertension,1219,68.29131652661064
RN,2014,O149,hypertension,383,21.45658263305322
RN,2014,O150,hypertension,112,6.2745098039215685
RN,2014,O151,hypertension,22,1.2324929971988796
RN,2014,O152,hypertension,5,0.2801120448179272
RN,2014,O159,hypertension,1,0.056022408963585436
RN,2015,O030,W,6,0.2677376171352075
RN,2015,O031,W,10,0.4462293618920125
RN,2015,O035,W,1,0.04462293618920125
RN,2015,O036,W,4,0.178491744756805
RN,2015,O050,W,1,0.04462293618920125
RN,2015,O051,W,1,0.04462293618920125
RN,2015,O056,W,1,0.04462293618920125
RN,2015,O060,W,2,0.0892458723784025
RN,2015,O061,W,1,0.04462293618920125
RN,2015,O065,W,2,0.0892458723784025
RN,2015,O066,W,1,0.04462293618920125
RN,2015,O080,W,3,0.13386880856760375
RN,2015,O081,W,1,0.04462293618920125
RN,2015,O082,W,2,0.0892458723784025
RN,2015,O11,W,6,0.2677376171352075
RN,2015,O140,W,16,0.71396697902722
RN,2015,O141,W,1276,56.9388665774208
RN,2015,O149,W,423,18.87550200803213
RN,2015,O150,W,71,3.1682284694332887
RN,2015,O151,W,11,0.4908522980812137
RN,2015,O152,W,6,0.2677376171352075
RN,2015,O159,W,3,0.13386880856760375
RN,2015,O411,W,2,0.0892458723784025
RN,2015,O441,W,14,0.6247211066488175
RN,2015,O450,W,2,0.0892458723784025
RN,2015,O458,W,9,0.40160642570281124
RN,2015,O459,W,67,2.989736724676484
RN,2015,O469,W,1,0.04462293618920125
RN,2015,O694,W,3,0.13386880856760375
RN,2015,O721,W,12,0.535475234270415
RN,2015,O722,W,2,0.0892458723784025
RN,2015,O85,W,54,2.4096385542168677
RN,2015,O860,W,198,8.835341365461847
RN,2015,O868,W,22,0.9817045961624274
RN,2015,O900,W,7,0.31236055332440876
RN,2015,O031,hemorrhage,10,7.751937984496124
RN,2015,O036,hemorrhage,4,3.10077519379845
RN,2015,O051,hemorrhage,1,0.7751937984496124
RN,2015,O056,hemorrhage,1,0.7751937984496124
RN,2015,O061,hemorrhage,1,0.7751937984496124
RN,2015,O066,hemorrhage,1,0.7751937984496124
RN,2015,O081,hemorrhage,1,0.7751937984496124
RN,2015,O441,hemorrhage,14,10.852713178294573
RN,2015,O450,hemorrhage,2,1.550387596899225
RN,2015,O458,hemorrhage,9,6.976744186046512
RN,2015,O459,hemorrhage,67,51.93798449612403
RN,2015,O469,hemorrhage,1,0.7751937984496124
RN,2015,O694,hemorrhage,3,2.3255813953488373
RN,2015,O721,hemorrhage,12,9.30232558139535
RN,2015,O722,hemorrhage,2,1.550387596899225
RN,2015,O11,hypertension,6,0.33112582781456956
RN,2015,O140,hypertension,16,0.8830022075055187
RN,2015,O141,hypertension,1276,70.41942604856513
RN,2015,O149,hypertension,423,23.344370860927153
RN,2015,O150,hypertension,71,3.9183222958057393
RN,2015,O151,hypertension,11,0.6070640176600441
RN,2015,O152,hypertension,6,0.33112582781456956
RN,2015,O159,hypertension,3,0.16556291390728478
RN,2016,O030,W,9,0.37735849056603776
RN,2016,O031,W,8,0.33542976939203356
RN,2016,O035,W,1,0.041928721174004195
RN,2016,O036,W,3,0.12578616352201258
RN,2016,O041,W,1,0.041928721174004195
RN,2016,O050,W,1,0.041928721174004195
RN,2016,O060,W,4,0.16771488469601678
RN,2016,O061,W,5,0.20964360587002095
RN,2016,O065,W,4,0.16771488469601678
RN,2016,O066,W,2,0.08385744234800839
RN,2016,O071,W,1,0.041928721174004195
RN,2016,O080,W,5,0.20964360587002095
RN,2016,O081,W,4,0.16771488469601678
RN,2016,O082,W,5,0.20964360587002095
RN,2016,O11,W,15,0.6289308176100629
RN,2016,O140,W,27,1.1320754716981132
RN,2016,O141,W,1410,59.119496855345915
RN,2016,O149,W,375,15.723270440251572
RN,2016,O150,W,53,2.2222222222222223
RN,2016,O151,W,21,0.8805031446540881
RN,2016,O152,W,6,0.25157232704402516
RN,2016,O159,W,1,0.041928721174004195
RN,2016,O441,W,6,0.25157232704402516
RN,2016,O458,W,8,0.33542976939203356
RN,2016,O459,W,81,3.3962264150943398
RN,2016,O469,W,2,0.08385744234800839
RN,2016,O679,W,1,0.041928721174004195
RN,2016,O711,W,1,0.041928721174004195
RN,2016,O720,W,2,0.08385744234800839
RN,2016,O721,W,10,0.4192872117400419
RN,2016,O722,W,7,0.29350104821802936
RN,2016,O85,W,67,2.809224318658281
RN,2016,O860,W,211,8.846960167714885
RN,2016,O868,W,18,0.7547169811320755
RN,2016,O900,W,10,0.4192872117400419
RN,2016,O031,hemorrhage,8,5.673758865248227
RN,2016,O036,hemorrhage,3,2.127659574468085
RN,2016,O041,hemorrhage,1,0.7092198581560284
RN,2016,O061,hemorrhage,5,3.5460992907801416
RN,2016,O066,hemorrhage,2,1.4184397163120568
RN,2016,O071,hemorrhage,1,0.7092198581560284
RN,2016,O081,hemorrhage,4,2.8368794326241136
RN,2016,O441,hemorrhage,6,4.25531914893617
RN,2016,O458,hemorrhage,8,5.673758865248227
RN,2016,O459,hemorrhage,81,57.4468085106383
RN,2016,O469,hemorrhage,2,1.4184397163120568
RN,2016,O679,hemorrhage,1,0.7092198581560284
RN,2016,O720,hemorrhage,2,1.4184397163120568
RN,2016,O721,hemorrhage,10,7.092198581560283
RN,2016,O722,hemorrhage,7,4.964539007092198
RN,2016,O11,hypertension,15,0.7861635220125787
RN,2016,O140,hypertension,27,1.4150943396226414
RN,2016,O141,hypertension,1410,73.8993710691824
RN,2016,O149,hypertension,375,19.654088050314467
RN,2016,O150,hypertension,53,2.7777777777777777
RN,2016,O151,hypertension,21,1.10062893081761
RN,2016,O152,hypertension,6,0.31446540880503143
RN,2016,O159,hypertension,1,0.05241090146750524
RN,2017,O030,W,9,0.4044943820224719
RN,2017,O031,W,8,0.3595505617977528
RN,2017,O035,W,10,0.449438202247191
RN,2017,O036,W,3,0.1348314606741573
RN,2017,O041,W,2,0.0898876404494382
RN,2017,O050,W,1,0.0449438202247191
RN,2017,O051,W,1,0.0449438202247191
RN,2017,O055,W,1,0.0449438202247191
RN,2017,O060,W,3,0.1348314606741573
RN,2017,O061,W,24,1.0786516853932584
RN,2017,O065,W,3,0.1348314606741573
RN,2017,O080,W,4,0.1797752808988764
RN,2017,O081,W,1,0.0449438202247191
RN,2017,O082,W,1,0.0449438202247191
RN,2017,O11,W,11,0.4943820224719101
RN,2017,O140,W,164,7.370786516853933
RN,2017,O141,W,1185,53.258426966292134
RN,2017,O149,W,220,9.887640449438202
RN,2017,O150,W,71,3.191011235955056
RN,2017,O151,W,14,0.6292134831460674
RN,2017,O152,W,13,0.5842696629213483
RN,2017,O159,W,3,0.1348314606741573
RN,2017,O411,W,4,0.1797752808988764
RN,2017,O441,W,7,0.3146067415730337
RN,2017,O450,W,5,0.2247191011235955
RN,2017,O458,W,13,0.5842696629213483
RN,2017,O459,W,70,3.146067415730337
RN,2017,O469,W,1,0.0449438202247191
RN,2017,O670,W,1,0.0449438202247191
RN,2017,O710,W,1,0.0449438202247191
RN,2017,O711,W,3,0.1348314606741573
RN,2017,O720,W,1,0.0449438202247191
RN,2017,O721,W,35,1.5730337078651686
RN,2017,O722,W,12,0.5393258426966292
RN,2017,O85,W,102,4.584269662921348
RN,2017,O860,W,189,8.49438202247191
RN,2017,O868,W,22,0.9887640449438202
RN,2017,O900,W,7,0.3146067415730337
RN,2017,O031,hemorrhage,8,4.3478260869565215
RN,2017,O036,hemorrhage,3,1.6304347826086956
RN,2017,O041,hemorrhage,2,1.0869565217391304
RN,2017,O051,hemorrhage,1,0.5434782608695652
RN,2017,O061,hemorrhage,24,13.043478260869565
RN,2017,O081,hemorrhage,1,0.5434782608695652
RN,2017,O441,hemorrhage,7,3.8043478260869565
RN,2017,O450,hemorrhage,5,2.717391304347826
RN,2017,O458,hemorrhage,13,7.065217391304348
RN,2017,O459,hemorrhage,70,38.04347826086956
RN,2017,O469,hemorrhage,1,0.5434782608695652
RN,2017,O670,hemorrhage,1,0.5434782608695652
RN,2017,O720,hemorrhage,1,0.5434782608695652
RN,2017,O721,hemorrhage,35,19.02173913043478
RN,2017,O722,hemorrhage,12,6.521739130434782
RN,2017,O11,hypertension,11,0.6543723973825104
RN,2017,O140,hypertension,164,9.75609756097561
RN,2017,O141,hypertension,1185,70.49375371802499
RN,2017,O149,hypertension,220,13.087447947650208
RN,2017,O150,hypertension,71,4.223676383105294
RN,2017,O151,hypertension,14,0.8328375966686496
RN,2017,O152,hypertension,13,0.7733491969066032
RN,2017,O159,hypertension,3,0.17846519928613921
RN,2018,A410,W,1,0.039936102236421724
RN,2018,A419,W,1,0.039936102236421724
RN,2018,N709,W,1,0.039936102236421724
RN,2018,N710,W,1,0.039936102236421724
RN,2018,O030,W,17,0.6789137380191693
RN,2018,O031,W,21,0.8386581469648562
RN,2018,O035,W,3,0.11980830670926518
RN,2018,O036,W,2,0.07987220447284345
RN,2018,O040,W,4,0.1597444089456869
RN,2018,O050,W,3,0.11980830670926518
RN,2018,O051,W,5,0.19968051118210864
RN,2018,O056,W,1,0.039936102236421724
RN,2018,O060,W,3,0.11980830670926518
RN,2018,O061,W,5,0.19968051118210864
RN,2018,O065,W,1,0.039936102236421724
RN,2018,O080,W,3,0.11980830670926518
RN,2018,O081,W,1,0.039936102236421724
RN,2018,O082,W,2,0.07987220447284345
RN,2018,O083,W,1,0.039936102236421724
RN,2018,O11,W,14,0.5591054313099042
RN,2018,O140,W,578,23.083067092651756
RN,2018,O141,W,582,23.242811501597444
RN,2018,O149,W,573,22.883386581469647
RN,2018,O150,W,103,4.113418530351438
RN,2018,O151,W,14,0.5591054313099042
RN,2018,O152,W,10,0.3993610223642173
RN,2018,O159,W,5,0.19968051118210864
RN,2018,O411,W,4,0.1597444089456869
RN,2018,O441,W,18,0.7188498402555911
RN,2018,O450,W,7,0.2795527156549521
RN,2018,O458,W,23,0.9185303514376997
RN,2018,O459,W,50,1.9968051118210863
RN,2018,O469,W,2,0.07987220447284345
RN,2018,O679,W,1,0.039936102236421724
RN,2018,O710,W,1,0.039936102236421724
RN,2018,O711,W,2,0.07987220447284345
RN,2018,O720,W,7,0.2795527156549521
RN,2018,O721,W,74,2.9552715654952078
RN,2018,O722,W,15,0.5990415335463258
RN,2018,O85,W,131,5.231629392971246
RN,2018,O860,W,193,7.707667731629393
RN,2018,O868,W,15,0.5990415335463258
RN,2018,O900,W,6,0.23961661341853036
RN,2018,O031,hemorrhage,21,9.051724137931034
RN,2018,O036,hemorrhage,2,0.8620689655172413
RN,2018,O051,hemorrhage,5,2.1551724137931036
RN,2018,O056,hemorrhage,1,0.43103448275862066
RN,2018,O061,hemorrhage,5,2.1551724137931036
RN,2018,O081,hemorrhage,1,0.43103448275862066
RN,2018,O441,hemorrhage,18,7.758620689655173
RN,2018,O450,hemorrhage,7,3.0172413793103448
RN,2018,O458,hemorrhage,23,9.913793103448276
RN,2018,O459,hemorrhage,50,21.551724137931036
RN,2018,O469,hemorrhage,2,0.8620689655172413
RN,2018,O679,hemorrhage,1,0.43103448275862066
RN,2018,O720,hemorrhage,7,3.0172413793103448
RN,2018,O721,hemorrhage,74,31.896551724137932
RN,2018,O722,hemorrhage,15,6.4655172413793105
RN,2018,O11,hypertension,14,0.7450771687067589
RN,2018,O140,hypertension,578,30.76104310803619
RN,2018,O141,hypertension,582,30.973922299095264
RN,2018,O149,hypertension,573,30.49494411921235
RN,2018,O150,hypertension,103,5.481639169771155
RN,2018,O151,hypertension,14,0.7450771687067589
RN,2018,O152,hypertension,10,0.532197977647685
RN,2018,O159,hypertension,5,0.2660989888238425
RN,2019,A419,W,3,0.10913059294288832
RN,2019,K350,W,1,0.036376864314296105
RN,2019,O030,W,26,0.9457984721716988
RN,2019,O031,W,20,0.7275372862859222
RN,2019,O035,W,7,0.25463805020007274
RN,2019,O036,W,4,0.14550745725718442
RN,2019,O040,W,1,0.036376864314296105
RN,2019,O050,W,2,0.07275372862859221
RN,2019,O055,W,1,0.036376864314296105
RN,2019,O060,W,5,0.18188432157148055
RN,2019,O061,W,2,0.07275372862859221
RN,2019,O065,W,2,0.07275372862859221
RN,2019,O080,W,3,0.10913059294288832
RN,2019,O081,W,5,0.18188432157148055
RN,2019,O082,W,1,0.036376864314296105
RN,2019,O11,W,13,0.4728992360858494
RN,2019,O140,W,609,22.15351036740633
RN,2019,O141,W,460,16.73335758457621
RN,2019,O149,W,719,26.154965441978902
RN,2019,O15,W,1,0.036376864314296105
RN,2019,O150,W,107,3.8923244816296836
RN,2019,O151,W,19,0.6911604219716261
RN,2019,O152,W,15,0.5456529647144416
RN,2019,O159,W,4,0.14550745725718442
RN,2019,O411,W,4,0.14550745725718442
RN,2019,O441,W,19,0.6911604219716261
RN,2019,O450,W,3,0.10913059294288832
RN,2019,O458,W,11,0.4001455074572572
RN,2019,O459,W,37,1.345943979628956
RN,2019,O469,W,4,0.14550745725718442
RN,2019,O670,W,1,0.036376864314296105
RN,2019,O679,W,3,0.10913059294288832
RN,2019,O694,W,1,0.036376864314296105
RN,2019,O710,W,2,0.07275372862859221
RN,2019,O720,W,2,0.07275372862859221
RN,2019,O721,W,141,5.129137868315751
RN,2019,O722,W,11,0.4001455074572572
RN,2019,O85,W,152,5.529283375773009
RN,2019,O860,W,293,10.658421244088759
RN,2019,O868,W,19,0.6911604219716261
RN,2019,O883,W,1,0.036376864314296105
RN,2019,O900,W,15,0.5456529647144416
RN,2019,O031,hemorrhage,20,7.575757575757576
RN,2019,O036,hemorrhage,4,1.5151515151515151
RN,2019,O061,hemorrhage,2,0.7575757575757576
RN,2019,O081,hemorrhage,5,1.893939393939394
RN,2019,O441,hemorrhage,19,7.196969696969697
RN,2019,O450,hemorrhage,3,1.1363636363636365
RN,2019,O458,hemorrhage,11,4.166666666666667
RN,2019,O459,hemorrhage,37,14.015151515151516
RN,2019,O469,hemorrhage,4,1.5151515151515151
RN,2019,O670,hemorrhage,1,0.3787878787878788
RN,2019,O679,hemorrhage,3,1.1363636363636365
RN,2019,O694,hemorrhage,1,0.3787878787878788
RN,2019,O720,hemorrhage,2,0.7575757575757576
RN,2019,O721,hemorrhage,141,53.40909090909091
RN,2019,O722,hemorrhage,11,4.166666666666667
RN,2019,O11,hypertension,13,0.6676938880328711
RN,2019,O140,hypertension,609,31.2788906009245
RN,2019,O141,hypertension,460,23.62609142270159
RN,2019,O149,hypertension,719,36.928608115048796
RN,2019,O15,hypertension,1,0.05136106831022085
RN,2019,O150,hypertension,107,5.4956343091936315
RN,2019,O151,hypertension,19,0.9758602978941961
RN,2019,O152,hypertension,15,0.7704160246533128
RN,2019,O159,hypertension,4,0.2054442732408834
RN,2020,A419,W,3,0.11737089201877934
RN,2020,O030,W,6,0.2347417840375587
RN,2020,O031,W,15,0.5868544600938967
RN,2020,O035,W,6,0.2347417840375587
RN,2020,O036,W,4,0.1564945226917058
RN,2020,O040,W,1,0.03912363067292645
RN,2020,O041,W,1,0.03912363067292645
RN,2020,O050,W,1,0.03912363067292645
RN,2020,O051,W,1,0.03912363067292645
RN,2020,O055,W,1,0.03912363067292645
RN,2020,O060,W,8,0.3129890453834116
RN,2020,O061,W,8,0.3129890453834116
RN,2020,O065,W,1,0.03912363067292645
RN,2020,O080,W,5,0.19561815336463223
RN,2020,O081,W,3,0.11737089201877934
RN,2020,O082,W,2,0.0782472613458529
RN,2020,O11,W,27,1.056338028169014
RN,2020,O140,W,666,26.056338028169016
RN,2020,O141,W,374,14.63223787167449
RN,2020,O149,W,509,19.913928012519563
RN,2020,O15,W,4,0.1564945226917058
RN,2020,O150,W,170,6.651017214397496
RN,2020,O151,W,14,0.5477308294209703
RN,2020,O152,W,9,0.352112676056338
RN,2020,O159,W,4,0.1564945226917058
RN,2020,O411,W,3,0.11737089201877934
RN,2020,O441,W,18,0.704225352112676
RN,2020,O450,W,2,0.0782472613458529
RN,2020,O458,W,22,0.8607198748043818
RN,2020,O459,W,39,1.5258215962441315
RN,2020,O460,W,1,0.03912363067292645
RN,2020,O710,W,2,0.0782472613458529
RN,2020,O711,W,3,0.11737089201877934
RN,2020,O720,W,2,0.0782472613458529
RN,2020,O721,W,277,10.837245696400625
RN,2020,O722,W,7,0.27386541471048514
RN,2020,O85,W,87,3.403755868544601
RN,2020,O86,W,2,0.0782472613458529
RN,2020,O860,W,230,8.998435054773083
RN,2020,O868,W,7,0.27386541471048514
RN,2020,O900,W,11,0.4303599374021909
RN,2020,O031,hemorrhage,15,3.75
RN,2020,O036,hemorrhage,4,1.0
RN,2020,O041,hemorrhage,1,0.25
RN,2020,O051,hemorrhage,1,0.25
RN,2020,O061,hemorrhage,8,2.0
RN,2020,O081,hemorrhage,3,0.75
RN,2020,O441,hemorrhage,18,4.5
RN,2020,O450,hemorrhage,2,0.5
RN,2020,O458,hemorrhage,22,5.5
RN,2020,O459,hemorrhage,39,9.75
RN,2020,O460,hemorrhage,1,0.25
RN,2020,O720,hemorrhage,2,0.5
RN,2020,O721,hemorrhage,277,69.25
RN,2020,O722,hemorrhage,7,1.75
RN,2020,O11,hypertension,27,1.5194147439504784
RN,2020,O140,hypertension,666,37.478897017445135
RN,2020,O141,hypertension,374,21.04670793472144
RN,2020,O149,hypertension,509,28.643781654473834
RN,2020,O15,hypertension,4,0.22509848058525606
RN,2020,O150,hypertension,170,9.566685424873382
RN,2020,O151,hypertension,14,0.7878446820483962
RN,2020,O152,hypertension,9,0.5064715813168261
RN,2020,O159,hypertension,4,0.22509848058525606
RN,2021,O030,W,7,0.27068832173240526
RN,2021,O031,W,12,0.46403712296983757
RN,2021,O036,W,5,0.19334880123743234
RN,2021,O040,W,2,0.07733952049497293
RN,2021,O041,W,1,0.038669760247486466
RN,2021,O045,W,1,0.038669760247486466
RN,2021,O046,W,1,0.038669760247486466
RN,2021,O050,W,1,0.038669760247486466
RN,2021,O051,W,1,0.038669760247486466
RN,2021,O056,W,1,0.038669760247486466
RN,2021,O060,W,3,0.11600928074245939
RN,2021,O061,W,6,0.23201856148491878
RN,2021,O066,W,3,0.11600928074245939
RN,2021,O080,W,4,0.15467904098994587
RN,2021,O082,W,4,0.15467904098994587
RN,2021,O11,W,22,0.8507347254447022
RN,2021,O140,W,587,22.699149265274556
RN,2021,O141,W,317,12.25831399845321
RN,2021,O149,W,826,31.94122196442382
RN,2021,O15,W,2,0.07733952049497293
RN,2021,O150,W,124,4.795050270688321
RN,2021,O151,W,17,0.6573859242072699
RN,2021,O152,W,7,0.27068832173240526
RN,2021,O159,W,2,0.07733952049497293
RN,2021,O411,W,3,0.11600928074245939
RN,2021,O441,W,24,0.9280742459396751
RN,2021,O450,W,10,0.3866976024748647
RN,2021,O458,W,12,0.46403712296983757
RN,2021,O459,W,42,1.6241299303944317
RN,2021,O460,W,1,0.038669760247486466
RN,2021,O710,W,1,0.038669760247486466
RN,2021,O711,W,1,0.038669760247486466
RN,2021,O72,W,4,0.15467904098994587
RN,2021,O720,W,1,0.038669760247486466
RN,2021,O721,W,185,7.153905645784996
RN,2021,O722,W,16,0.6187161639597835
RN,2021,O85,W,65,2.51353441608662
RN,2021,O860,W,227,8.778035576179427
RN,2021,O868,W,21,0.8120649651972158
RN,2021,O900,W,17,0.6573859242072699
RN,2021,O031,hemorrhage,12,3.6923076923076925
RN,2021,O036,hemorrhage,5,1.5384615384615385
RN,2021,O041,hemorrhage,1,0.3076923076923077
RN,2021,O046,hemorrhage,1,0.3076923076923077
RN,2021,O051,hemorrhage,1,0.3076923076923077
RN,2021,O056,hemorrhage,1,0.3076923076923077
RN,2021,O061,hemorrhage,6,1.8461538461538463
RN,2021,O066,hemorrhage,3,0.9230769230769231
RN,2021,O441,hemorrhage,24,7.384615384615385
RN,2021,O450,hemorrhage,10,3.076923076923077
RN,2021,O458,hemorrhage,12,3.6923076923076925
RN,2021,O459,hemorrhage,42,12.923076923076923
RN,2021,O460,hemorrhage,1,0.3076923076923077
RN,2021,O72,hemorrhage,4,1.2307692307692308
RN,2021,O720,hemorrhage,1,0.3076923076923077
RN,2021,O721,hemorrhage,185,56.92307692307692
RN,2021,O722,hemorrhage,16,4.923076923076923
RN,2021,O11,hypertension,22,1.1554621848739495
RN,2021,O140,hypertension,587,30.82983193277311
RN,2021,O141,hypertension,317,16.649159663865547
RN,2021,O149,hypertension,826,43.38235294117647
RN,2021,O15,hypertension,2,0.10504201680672269
RN,2021,O150,hypertension,124,6.512605042016807
RN,2021,O151,hypertension,17,0.8928571428571429
RN,2021,O152,hypertension,7,0.36764705882352944
RN,2021,O159,hypertension,2,0.10504201680672269
RN,2022,D62,W,1,0.03773584905660377
RN,2022,O030,W,6,0.22641509433962265
RN,2022,O031,W,18,0.6792452830188679
RN,2022,O035,W,3,0.11320754716981132
RN,2022,O040,W,2,0.07547169811320754
RN,2022,O046,W,1,0.03773584905660377
RN,2022,O050,W,1,0.03773584905660377
RN,2022,O051,W,1,0.03773584905660377
RN,2022,O056,W,1,0.03773584905660377
RN,2022,O060,W,3,0.11320754716981132
RN,2022,O061,W,4,0.1509433962264151
RN,2022,O065,W,1,0.03773584905660377
RN,2022,O066,W,1,0.03773584905660377
RN,2022,O080,W,5,0.18867924528301888
RN,2022,O083,W,1,0.03773584905660377
RN,2022,O11,W,12,0.4528301886792453
RN,2022,O140,W,580,21.88679245283019
RN,2022,O141,W,311,11.735849056603774
RN,2022,O149,W,969,36.56603773584906
RN,2022,O15,W,2,0.07547169811320754
RN,2022,O150,W,109,4.113207547169812
RN,2022,O151,W,13,0.49056603773584906
RN,2022,O152,W,30,1.1320754716981132
RN,2022,O159,W,24,0.9056603773584906
RN,2022,O411,W,1,0.03773584905660377
RN,2022,O441,W,14,0.5283018867924528
RN,2022,O450,W,5,0.18867924528301888
RN,2022,O458,W,14,0.5283018867924528
RN,2022,O459,W,35,1.320754716981132
RN,2022,O46,W,1,0.03773584905660377
RN,2022,O469,W,1,0.03773584905660377
RN,2022,O711,W,2,0.07547169811320754
RN,2022,O72,W,3,0.11320754716981132
RN,2022,O721,W,138,5.2075471698113205
RN,2022,O722,W,6,0.22641509433962265
RN,2022,O85,W,74,2.792452830188679
RN,2022,O86,W,2,0.07547169811320754
RN,2022,O860,W,235,8.867924528301886
RN,2022,O868,W,9,0.33962264150943394
RN,2022,O900,W,11,0.41509433962264153
RN,2022,D62,hemorrhage,1,0.4098360655737705
RN,2022,O031,hemorrhage,18,7.377049180327869
RN,2022,O046,hemorrhage,1,0.4098360655737705
RN,2022,O051,hemorrhage,1,0.4098360655737705
RN,2022,O056,hemorrhage,1,0.4098360655737705
RN,2022,O061,hemorrhage,4,1.639344262295082
RN,2022,O066,hemorrhage,1,0.4098360655737705
RN,2022,O441,hemorrhage,14,5.737704918032787
RN,2022,O450,hemorrhage,5,2.0491803278688523
RN,2022,O458,hemorrhage,14,5.737704918032787
RN,2022,O459,hemorrhage,35,14.344262295081966
RN,2022,O46,hemorrhage,1,0.4098360655737705
RN,2022,O469,hemorrhage,1,0.4098360655737705
RN,2022,O72,hemorrhage,3,1.2295081967213115
RN,2022,O721,hemorrhage,138,56.557377049180324
RN,2022,O722,hemorrhage,6,2.459016393442623
RN,2022,O11,hypertension,12,0.5853658536585366
RN,2022,O140,hypertension,580,28.29268292682927
RN,2022,O141,hypertension,311,15.170731707317072
RN,2022,O149,hypertension,969,47.26829268292683
RN,2022,O15,hypertension,2,0.0975609756097561
RN,2022,O150,hypertension,109,5.317073170731708
RN,2022,O151,hypertension,13,0.6341463414634146
