uf,year,month,status,name,directory,bytes,modified,observed_utc,processing_status,processed
PB,2002,8,available,RDPB0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1026887.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2002,9,available,RDPB0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1117474.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2002,10,available,RDPB0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1045851.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2002,11,available,RDPB0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1063365.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PB,2002,12,available,RDPB0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1014548.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,1,available,RDPE0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2130494.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,2,available,RDPE0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2050896.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,3,available,RDPE0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2091017.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,4,available,RDPE0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2253447.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,5,available,RDPE0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2203883.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,6,available,RDPE0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2185298.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,7,available,RDPE0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2127617.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,8,available,RDPE0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2252070.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,9,available,RDPE0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2255510.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,10,available,RDPE0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2238894.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,11,available,RDPE0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2174900.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PE,2002,12,available,RDPE0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2182951.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,1,available,RDPI0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1084291.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,2,available,RDPI0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1102148.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,3,available,RDPI0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1088566.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,4,available,RDPI0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1033751.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,5,available,RDPI0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1077017.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,6,available,RDPI0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1072428.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,7,available,RDPI0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1086504.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,8,available,RDPI0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1035204.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,9,available,RDPI0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1044964.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,10,available,RDPI0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1055076.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,11,available,RDPI0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1034893.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PI,2002,12,available,RDPI0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,954248.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,1,available,RDPR0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3567478.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,2,available,RDPR0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3451124.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,3,available,RDPR0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3625825.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,4,available,RDPR0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3724469.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,5,available,RDPR0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3711661.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,6,available,RDPR0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3766519.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,7,available,RDPR0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3496890.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,8,available,RDPR0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3458264.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,9,available,RDPR0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3528453.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,10,available,RDPR0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3888951.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,11,available,RDPR0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3961900.0,,2026-09-16T09:42:18.531232+00:00,ok,True
PR,2002,12,available,RDPR0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3725368.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,1,available,RDRJ0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3790352.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,2,available,RDRJ0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3550222.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,3,available,RDRJ0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3999350.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,4,available,RDRJ0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3972983.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,5,available,RDRJ0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3802315.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,6,available,RDRJ0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3769311.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,7,available,RDRJ0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3814123.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,8,available,RDRJ0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3735171.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,9,available,RDRJ0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3932277.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,10,available,RDRJ0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3828029.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,11,available,RDRJ0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3742330.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RJ,2002,12,available,RDRJ0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3507482.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,1,available,RDRN0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,729626.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,2,available,RDRN0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,738053.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,3,available,RDRN0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,756598.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,4,available,RDRN0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,704898.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,5,available,RDRN0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,752915.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,6,available,RDRN0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,752851.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,7,available,RDRN0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,775458.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,8,available,RDRN0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,780938.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,9,available,RDRN0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,786010.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,10,available,RDRN0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,763713.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,11,available,RDRN0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,754295.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RN,2002,12,available,RDRN0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,763515.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,1,available,RDRO0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,376298.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,2,available,RDRO0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,386768.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,3,available,RDRO0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,397071.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,4,available,RDRO0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,367049.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,5,available,RDRO0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,371067.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,6,available,RDRO0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,353877.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,7,available,RDRO0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,386157.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,8,available,RDRO0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,335469.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,9,available,RDRO0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,330791.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,10,available,RDRO0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,328091.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,11,available,RDRO0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,316836.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RO,2002,12,available,RDRO0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,334215.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,1,available,RDRR0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,62529.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,2,available,RDRR0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,61659.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,3,available,RDRR0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,41665.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,4,available,RDRR0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,47606.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,5,available,RDRR0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,53225.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,6,available,RDRR0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,64228.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,7,available,RDRR0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,47158.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,8,available,RDRR0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,45005.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,9,available,RDRR0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,51905.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,10,available,RDRR0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,69122.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,11,available,RDRR0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,44445.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RR,2002,12,available,RDRR0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,46130.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,1,available,RDRS0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3883386.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,2,available,RDRS0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3726624.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,3,available,RDRS0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3631517.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,4,available,RDRS0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3921120.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,5,available,RDRS0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3800396.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,6,available,RDRS0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3932324.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,7,available,RDRS0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3898855.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,8,available,RDRS0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3918567.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,9,available,RDRS0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3796732.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,10,available,RDRS0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3839864.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,11,available,RDRS0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3880928.0,,2026-09-16T09:42:18.531232+00:00,ok,True
RS,2002,12,available,RDRS0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,3643271.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,1,available,RDSC0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1931125.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,2,available,RDSC0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1829052.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,3,available,RDSC0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1934753.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,4,available,RDSC0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1907610.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,5,available,RDSC0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1821903.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,6,available,RDSC0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1971680.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,7,available,RDSC0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1961394.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,8,available,RDSC0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2083701.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,9,available,RDSC0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,1894989.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,10,available,RDSC0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2010828.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,11,available,RDSC0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2006177.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SC,2002,12,available,RDSC0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,2074293.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,1,available,RDSE0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,530928.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,2,available,RDSE0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,531924.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,3,available,RDSE0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,534698.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,4,available,RDSE0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,599245.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,5,available,RDSE0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,593620.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,6,available,RDSE0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,595323.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,7,available,RDSE0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,567902.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,8,available,RDSE0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,570239.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,9,available,RDSE0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,590951.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,10,available,RDSE0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,534012.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,11,available,RDSE0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,528605.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SE,2002,12,available,RDSE0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,549565.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,1,available,RDSP0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,10652751.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,2,available,RDSP0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,10487585.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,3,available,RDSP0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,10811089.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,4,available,RDSP0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,11047897.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,5,available,RDSP0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,11114365.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,6,available,RDSP0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,11205696.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,7,available,RDSP0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,11210617.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,8,available,RDSP0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,11400986.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,9,available,RDSP0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,11421104.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,10,available,RDSP0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,11425272.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,11,available,RDSP0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,11420785.0,,2026-09-16T09:42:18.531232+00:00,ok,True
SP,2002,12,available,RDSP0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,10871787.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,1,available,RDTO0201.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,403493.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,2,available,RDTO0202.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,418837.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,3,available,RDTO0203.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,402327.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,4,available,RDTO0204.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,395074.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,5,available,RDTO0205.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,418345.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,6,available,RDTO0206.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,416369.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,7,available,RDTO0207.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,409031.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,8,available,RDTO0208.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,444196.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,9,available,RDTO0209.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,409292.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,10,available,RDTO0210.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,412379.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,11,available,RDTO0211.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,417566.0,,2026-09-16T09:42:18.531232+00:00,ok,True
TO,2002,12,available,RDTO0212.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,405843.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,1,available,RDAC0301.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,170252.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,2,available,RDAC0302.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,165603.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,3,available,RDAC0303.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,191181.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,4,available,RDAC0304.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,166321.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,5,available,RDAC0305.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,184947.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,6,available,RDAC0306.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,179845.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,7,available,RDAC0307.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,225424.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,8,available,RDAC0308.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,208949.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,9,available,RDAC0309.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,193503.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,10,available,RDAC0310.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,182845.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,11,available,RDAC0311.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,189092.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AC,2003,12,available,RDAC0312.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,156807.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2003,1,available,RDAL0301.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,863590.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2003,2,available,RDAL0302.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,908671.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2003,3,available,RDAL0303.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,892898.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2003,4,available,RDAL0304.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,916007.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2003,5,available,RDAL0305.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,931910.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2003,6,available,RDAL0306.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,953034.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2003,7,available,RDAL0307.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,883870.0,,2026-09-16T09:42:18.531232+00:00,ok,True
AL,2003,8,available,RDAL0308.dbc,/dissemin/publicos/SIHSUS/199201_200712/Dados,843998.0,,2026-09-16T09:42:18.531232+00:00,ok,True
